Date,Year,Month,Day,Daily_Rainfall_Total_mm,Highest_30_Min_Rainfall_mm,Highest_60_Min_Rainfall_mm,Highest_120_Min_Rainfall_mm,Mean_Temperature_C,Maximum_Temperature_C,Minimum_Temperature_C,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
2021_03_04,2021,3,4,0,0,0,0,NA,NA,NA,11.71111111,37.35789474
2021_03_05,2021,3,5,0,0,0,0,NA,NA,NA,11.70588235,34.22222222
2021_03_06,2021,3,6,2.940740741,0,0,0,NA,NA,NA,12.77058824,38.96666667
2021_03_07,2021,3,7,33.49259259,0,0,0,NA,NA,NA,9.105882353,44.82941176
2021_03_08,2021,3,8,0.314814815,0,0,0,NA,NA,NA,9.411111111,32.72777778
2021_03_09,2021,3,9,0.025925926,0,0,0,NA,NA,NA,12.45,37.42631579
2021_03_10,2021,3,10,0,0,0,0,NA,NA,NA,12.3,39.42222222
2021_03_11,2021,3,11,0.025925926,0,0,0,NA,NA,NA,12.15882353,36.7
2021_03_12,2021,3,12,15.68518519,0,0,0,NA,NA,NA,7.65,31.92941176
2021_03_13,2021,3,13,12.73148148,0,0,0,NA,NA,NA,8.135294118,32.26666667
2021_03_14,2021,3,14,2.046296296,0,0,0,NA,NA,NA,8.347058824,27.63333333
2021_03_15,2021,3,15,6.372222222,0,0,0,NA,NA,NA,8.817647059,35.07222222
2021_03_16,2021,3,16,2.566666667,0,0,0,NA,NA,NA,8.282352941,29.18333333
2021_03_17,2021,3,17,12.58148148,0,0,0,NA,NA,NA,6.758823529,31.72222222
2021_03_18,2021,3,18,18.42777778,0,0,0,NA,NA,NA,7.123529412,33.53333333
2021_03_19,2021,3,19,1.698148148,0,0,0,NA,NA,NA,7.288235294,26.40588235
2021_03_20,2021,3,20,3.903703704,0,0,0,NA,NA,NA,7.522222222,33.61052632
2021_03_21,2021,3,21,8.127777778,0,0,0,NA,NA,NA,7.772222222,30.14210526
2021_03_22,2021,3,22,0.259259259,0,0,0,NA,NA,NA,10.45555556,42.06842105
2021_03_23,2021,3,23,33.25,0,0,0,NA,NA,NA,8.788888889,39.05
2021_03_24,2021,3,24,22.25740741,0,0,0,NA,NA,NA,6.905555556,30.08888889
2021_03_25,2021,3,25,0.314814815,0,0,0,NA,NA,NA,7.744444444,28.27368421
2021_03_26,2021,3,26,0,0,0,0,NA,NA,NA,8.841176471,29.31666667
2021_03_27,2021,3,27,5.198148148,0,0,0,NA,NA,NA,7.427777778,42.94736842
2021_03_28,2021,3,28,2.507407407,0,0,0,NA,NA,NA,6.427777778,24.17894737
2021_03_29,2021,3,29,37.7537037,0,0,0,NA,NA,NA,6.922222222,34.57894737
2021_03_30,2021,3,30,1.603703704,0,0,0,NA,NA,NA,6.761111111,28.57368421
2021_03_31,2021,3,31,28.38333333,0,0,0,NA,NA,NA,8.761111111,43.13157895
2021_04_01,2021,4,1,0,0,0,0,NA,NA,NA,10.02777778,36.87368421
2021_04_02,2021,4,2,24.57358491,0,0,0,NA,NA,NA,7.411764706,35.48888889
2021_04_03,2021,4,3,16.56415094,0,0,0,NA,NA,NA,6.670588235,36.03333333
2021_04_04,2021,4,4,19.36981132,0,0,0,NA,NA,NA,7.029411765,33.45
2021_04_05,2021,4,5,32.40943396,0,0,0,NA,NA,NA,6.6,43.36666667
2021_04_06,2021,4,6,8.1,0,0,0,NA,NA,NA,7.176470588,33.18333333
2021_04_07,2021,4,7,1.037735849,0,0,0,NA,NA,NA,9.223529412,42.92777778
2021_04_08,2021,4,8,3,0,0,0,NA,NA,NA,7.61875,33.3
2021_04_09,2021,4,9,13.05283019,0,0,0,NA,NA,NA,7.423529412,35.65
2021_04_10,2021,4,10,0.064150943,0,0,0,NA,NA,NA,7.964705882,28.96111111
2021_04_11,2021,4,11,0.283018868,0,0,0,NA,NA,NA,8.5,30.52222222
2021_04_12,2021,4,12,9.68490566,0,0,0,NA,NA,NA,7.964705882,32.47222222
2021_04_13,2021,4,13,5.209433962,0,0,0,NA,NA,NA,6.711111111,29.17894737
2021_04_14,2021,4,14,2.449056604,0,0,0,NA,NA,NA,6.744444444,32.26315789
2021_04_15,2021,4,15,17.10754717,0,0,0,NA,NA,NA,6.229411765,34.96111111
2021_04_16,2021,4,16,2.869811321,0,0,0,NA,NA,NA,5.711764706,25.12777778
2021_04_17,2021,4,17,80.48679245,0,0,0,NA,NA,NA,6.447058824,42.27222222
2021_04_18,2021,4,18,3.437735849,0,0,0,NA,NA,NA,6.45,25.87058824
2021_04_19,2021,4,19,2.775471698,0,0,0,NA,NA,NA,6.875,36.14117647
2021_04_20,2021,4,20,0.022641509,0,0,0,NA,NA,NA,7.411764706,28.83888889
2021_04_21,2021,4,21,0.894339623,0,0,0,NA,NA,NA,7.75625,28.68823529
2021_04_22,2021,4,22,7.10754717,0,0,0,NA,NA,NA,7.33125,31.04117647
2021_04_23,2021,4,23,0.362264151,0,0,0,NA,NA,NA,8.41875,30.96111111
2021_04_24,2021,4,24,15.66792453,0,0,0,NA,NA,NA,6.947058824,41.87222222
2021_04_25,2021,4,25,0,0,0,0,NA,NA,NA,6.635294118,23.51111111
2021_04_26,2021,4,26,24.35849057,0,0,0,NA,NA,NA,7.158823529,35.18421053
2021_04_27,2021,4,27,3.766037736,0,0,0,NA,NA,NA,6.26875,22.82777778
2021_04_28,2021,4,28,4.966037736,0,0,0,NA,NA,NA,6.552941176,25.48421053
2021_04_29,2021,4,29,2.735849057,0,0,0,NA,NA,NA,7.623529412,31.23333333
2021_04_30,2021,4,30,7.571698113,0,0,0,NA,NA,NA,6.547058824,29.35
2021_05_01,2021,5,1,3.628846154,0,0,0,NA,NA,NA,7.652941176,31.66666667
2021_05_02,2021,5,2,0.073076923,0,0,0,NA,NA,NA,8.823529412,29.78888889
2021_05_03,2021,5,3,0.126923077,0,0,0,NA,NA,NA,7.994117647,30.95263158
2021_05_04,2021,5,4,5.978846154,0,0,0,NA,NA,NA,7.264705882,28.78947368
2021_05_05,2021,5,5,15.09423077,0,0,0,NA,NA,NA,6.864705882,30.84736842
2021_05_06,2021,5,6,3.538461538,0,0,0,NA,NA,NA,5.576470588,22.58421053
2021_05_07,2021,5,7,5.973076923,0,0,0,NA,NA,NA,6.911764706,29.83157895
2021_05_08,2021,5,8,8.448076923,0,0,0,NA,NA,NA,5.864705882,31.23888889
2021_05_09,2021,5,9,3.128846154,0,0,0,NA,NA,NA,6.223529412,29.33888889
2021_05_10,2021,5,10,0.007692308,0,0,0,NA,NA,NA,7.129411765,24.93157895
2021_05_11,2021,5,11,4.801923077,0,0,0,NA,NA,NA,8.211764706,33.56315789
2021_05_12,2021,5,12,14.53269231,0,0,0,NA,NA,NA,6.529411765,29.55789474
2021_05_13,2021,5,13,4.244230769,0,0,0,NA,NA,NA,6.8,29
2021_05_14,2021,5,14,12.06923077,0,0,0,NA,NA,NA,6.223529412,28.50526316
2021_05_15,2021,5,15,16.18846154,0,0,0,NA,NA,NA,7.170588235,37.06111111
2021_05_16,2021,5,16,0.076923077,0,0,0,NA,NA,NA,6.223529412,23.90555556
2021_05_17,2021,5,17,24.75576923,0,0,0,NA,NA,NA,6.511764706,32.86842105
2021_05_18,2021,5,18,43.61346154,0,0,0,NA,NA,NA,7.564705882,33.68947368
2021_05_19,2021,5,19,0.365384615,0,0,0,NA,NA,NA,5.547058824,18.67368421
2021_05_20,2021,5,20,0.019230769,0,0,0,NA,NA,NA,6.382352941,23.54210526
2021_05_21,2021,5,21,28.17115385,0,0,0,NA,NA,NA,7.229411765,33.72631579
2021_05_22,2021,5,22,0.426923077,0,0,0,NA,NA,NA,7.75,29.94117647
2021_05_23,2021,5,23,0,0,0,0,NA,NA,NA,7.875,24.11764706
2021_05_24,2021,5,24,0.753846154,0,0,0,NA,NA,NA,8.2875,27.78888889
2021_05_25,2021,5,25,0,0,0,0,NA,NA,NA,9.56875,29.78333333
2021_05_26,2021,5,26,0.034615385,0,0,0,NA,NA,NA,8.425,26.48235294
2021_05_27,2021,5,27,7.613461538,0,0,0,NA,NA,NA,6.4875,29.7
2021_05_28,2021,5,28,0.459615385,0,0,0,NA,NA,NA,5.92,28.2
2021_05_29,2021,5,29,8.223076923,0,0,0,NA,NA,NA,7.00625,28.50588235
2021_05_30,2021,5,30,0,0,0,0,NA,NA,NA,6.233333333,27.5125
2021_05_31,2021,5,31,8.357692308,0,0,0,NA,NA,NA,7.046666667,38.04705882
2021_06_01,2021,6,1,1.786538462,0,0,0,NA,NA,NA,6.64,38.54117647
2021_06_02,2021,6,2,9.986538462,0,0,0,NA,NA,NA,7.72,35.22352941
2021_06_03,2021,6,3,1.053846154,0,0,0,NA,NA,NA,7.794117647,29.30526316
2021_06_04,2021,6,4,3.215384615,0,0,0,NA,NA,NA,7.288235294,34.1
2021_06_05,2021,6,5,4.682692308,0,0,0,NA,NA,NA,7.8,35.76666667
2021_06_06,2021,6,6,0,0,0,0,NA,NA,NA,7.477777778,28.12105263
2021_06_07,2021,6,7,5.130769231,0,0,0,NA,NA,NA,8.511111111,34.69
2021_06_08,2021,6,8,0.115384615,0,0,0,NA,NA,NA,7.555555556,26.815
2021_06_09,2021,6,9,1.296153846,0,0,0,NA,NA,NA,6.638888889,30.61
2021_06_10,2021,6,10,8.834615385,0,0,0,NA,NA,NA,6.961111111,34.115
2021_06_11,2021,6,11,0.026923077,0,0,0,NA,NA,NA,7.266666667,25.805
2021_06_12,2021,6,12,1.471153846,0,0,0,NA,NA,NA,7.983333333,35.13157895
2021_06_13,2021,6,13,15.53461538,0,0,0,NA,NA,NA,8.394444444,36.54210526
2021_06_14,2021,6,14,6.478846154,0,0,0,NA,NA,NA,6.283333333,31.135
2021_06_15,2021,6,15,18.54038462,0,0,0,NA,NA,NA,6.516666667,36.81
2021_06_16,2021,6,16,0.246153846,0,0,0,NA,NA,NA,6.611111111,32.165
2021_06_17,2021,6,17,0.557692308,0,0,0,NA,NA,NA,7.305555556,30.93
2021_06_18,2021,6,18,25.13461538,0,0,0,NA,NA,NA,6.244444444,35.46
2021_06_19,2021,6,19,2.638461538,0,0,0,NA,NA,NA,5.966666667,23.92222222
2021_06_20,2021,6,20,15.41346154,0,0,0,NA,NA,NA,6.905555556,36.73888889
2021_06_21,2021,6,21,0.096153846,0,0,0,NA,NA,NA,6.633333333,24.735
2021_06_22,2021,6,22,4.873076923,0,0,0,NA,NA,NA,7.25,34.445
2021_06_23,2021,6,23,0.032692308,0,0,0,NA,NA,NA,7.872222222,30.41
2021_06_24,2021,6,24,4.319230769,0,0,0,NA,NA,NA,6.833333333,30.235
2021_06_25,2021,6,25,3.678846154,0,0,0,NA,NA,NA,6.970588235,31.25789474
2021_06_26,2021,6,26,14.13076923,0,0,0,NA,NA,NA,6.976470588,34.2
2021_06_27,2021,6,27,5.494230769,0,0,0,NA,NA,NA,6.972222222,26.52631579
2021_06_28,2021,6,28,0.038461538,0,0,0,NA,NA,NA,6.9375,26.02777778
2021_06_29,2021,6,29,29.68653846,0,0,0,NA,NA,NA,7.405882353,34.06
2021_06_30,2021,6,30,0.103846154,0,0,0,NA,NA,NA,8.5625,28.77222222
2021_07_01,2021,7,1,1.603846154,0,0,0,NA,NA,NA,9.866666667,32.435
2021_07_02,2021,7,2,1.276923077,0,0,0,NA,NA,NA,7.305555556,28.925
2021_07_03,2021,7,3,6.686538462,0,0,0,NA,NA,NA,6.711764706,29.75263158
2021_07_04,2021,7,4,19.04230769,0,0,0,NA,NA,NA,6.672222222,30.47894737
2021_07_05,2021,7,5,7.026923077,0,0,0,NA,NA,NA,8.211111111,37.07
2021_07_06,2021,7,6,7.207692308,0,0,0,NA,NA,NA,6.894117647,31.095
2021_07_07,2021,7,7,1,0,0,0,NA,NA,NA,6.288888889,25.38
2021_07_08,2021,7,8,0.323076923,0,0,0,NA,NA,NA,7.683333333,26.305
2021_07_09,2021,7,9,24.70192308,0,0,0,NA,NA,NA,8.333333333,32.535
2021_07_10,2021,7,10,7.319230769,0,0,0,NA,NA,NA,5.738888889,23.05263158
2021_07_11,2021,7,11,19.09230769,0,0,0,NA,NA,NA,6.161111111,41.86842105
2021_07_12,2021,7,12,42.15384615,0,0,0,NA,NA,NA,7.077777778,36.7
2021_07_13,2021,7,13,46.31346154,0,0,0,NA,NA,NA,9.427777778,38.38
2021_07_14,2021,7,14,0.211538462,0,0,0,NA,NA,NA,7.111111111,27.925
2021_07_15,2021,7,15,0,0,0,0,NA,NA,NA,8.5,27.05263158
2021_07_16,2021,7,16,0.038461538,0,0,0,NA,NA,NA,8.905555556,25.685
2021_07_17,2021,7,17,0,0,0,0,NA,NA,NA,9.077777778,26.26842105
2021_07_18,2021,7,18,0.042307692,0,0,0,NA,NA,NA,8.455555556,29.52631579
2021_07_19,2021,7,19,2.292307692,0,0,0,NA,NA,NA,7.2,41.46
2021_07_20,2021,7,20,0,0,0,0,NA,NA,NA,7.222222222,25.67368421
2021_07_21,2021,7,21,0,0,0,0,NA,NA,NA,9.922222222,30.335
2021_07_22,2021,7,22,0,0,0,0,NA,NA,NA,9.155555556,30.34
2021_07_23,2021,7,23,1.546153846,0,0,0,NA,NA,NA,8.238888889,47.41
2021_07_24,2021,7,24,0.071153846,0,0,0,NA,NA,NA,9.633333333,29.19444444
2021_07_25,2021,7,25,0,0,0,0,NA,NA,NA,9.833333333,29.61052632
2021_07_26,2021,7,26,0,0,0,0,NA,NA,NA,9.927777778,31.165
2021_07_27,2021,7,27,0.203846154,0,0,0,NA,NA,NA,8.766666667,33.37
2021_07_28,2021,7,28,0,0,0,0,NA,NA,NA,9.788888889,30.235
2021_07_29,2021,7,29,0,0,0,0,NA,NA,NA,10.71111111,32.39
2021_07_30,2021,7,30,0,0,0,0,NA,NA,NA,9.572222222,29.39
2021_07_31,2021,7,31,9.280769231,0,0,0,NA,NA,NA,8.527777778,44.74736842
2021_08_01,2021,8,1,38.03076923,0,0,0,NA,NA,NA,6.6125,44.51111111
2021_08_02,2021,8,2,2.530769231,0,0,0,NA,NA,NA,7.172222222,28.09
2021_08_03,2021,8,3,5.703846154,0,0,0,NA,NA,NA,7.855555556,40.66
2021_08_04,2021,8,4,4.45,0,0,0,NA,NA,NA,8.638888889,42.86
2021_08_05,2021,8,5,0,0,0,0,NA,NA,NA,9.138888889,27.55
2021_08_06,2021,8,6,0,0,0,0,NA,NA,NA,8.811111111,33.02
2021_08_07,2021,8,7,9.888461538,0,0,0,NA,NA,NA,8.038888889,31.77894737
2021_08_08,2021,8,8,5.167307692,0,0,0,NA,NA,NA,7.194444444,36.40526316
2021_08_09,2021,8,9,0.092307692,0,0,0,NA,NA,NA,7.65,25
2021_08_10,2021,8,10,0.715384615,0,0,0,NA,NA,NA,8.627777778,31.095
2021_08_11,2021,8,11,4.069230769,0,0,0,NA,NA,NA,8.027777778,34.085
2021_08_12,2021,8,12,9.890384615,0,0,0,NA,NA,NA,8.316666667,34.34
2021_08_13,2021,8,13,2.178846154,0,0,0,NA,NA,NA,7.283333333,37.055
2021_08_14,2021,8,14,18.63653846,0,0,0,NA,NA,NA,6.616666667,31.525
2021_08_15,2021,8,15,12.47692308,0,0,0,NA,NA,NA,7.638888889,44.78421053
2021_08_16,2021,8,16,1.976923077,0,0,0,NA,NA,NA,7.222222222,30.175
2021_08_17,2021,8,17,13.36923077,0,0,0,NA,NA,NA,6.627777778,27.095
2021_08_18,2021,8,18,7.913461538,0,0,0,NA,NA,NA,6.511111111,27.375
2021_08_19,2021,8,19,31.99230769,0,0,0,NA,NA,NA,10.23333333,35.245
2021_08_20,2021,8,20,45.22307692,0,0,0,NA,NA,NA,6.372222222,32.37
2021_08_21,2021,8,21,0.15,0,0,0,NA,NA,NA,7.294444444,23.8
2021_08_22,2021,8,22,12.42692308,0,0,0,NA,NA,NA,7.222222222,37.61578947
2021_08_23,2021,8,23,0.603846154,0,0,0,NA,NA,NA,7.176470588,25.86842105
2021_08_24,2021,8,24,51.91153846,0,0,0,NA,NA,NA,6.335294118,29.86315789
2021_08_25,2021,8,25,6.198076923,0,0,0,NA,NA,NA,8.329411765,33.14210526
2021_08_26,2021,8,26,1.465384615,0,0,0,NA,NA,NA,6.947058824,35.81
2021_08_27,2021,8,27,0.134615385,0,0,0,NA,NA,NA,8.8,34.065
2021_08_28,2021,8,28,0,0,0,0,NA,NA,NA,8.366666667,28.51578947
2021_08_29,2021,8,29,15.85961538,0,0,0,NA,NA,NA,7.7,35.64736842
2021_08_30,2021,8,30,56.63653846,0,0,0,NA,NA,NA,6.794444444,30.925
2021_08_31,2021,8,31,18.65961538,0,0,0,NA,NA,NA,6.25,27.745
2021_09_01,2021,9,1,5.096153846,0,0,0,NA,NA,NA,10.08333333,37.64
2021_09_02,2021,9,2,52.60384615,0,0,0,NA,NA,NA,8.182352941,38.595
2021_09_03,2021,9,3,0.015384615,0,0,0,NA,NA,NA,6.7,24.06
2021_09_04,2021,9,4,16.60384615,0,0,0,NA,NA,NA,8.658823529,38.52631579
2021_09_05,2021,9,5,0.146153846,0,0,0,NA,NA,NA,8.376470588,29.63157895
2021_09_06,2021,9,6,18.46153846,0,0,0,NA,NA,NA,7.13125,37.52631579
2021_09_07,2021,9,7,0.453846154,0,0,0,NA,NA,NA,7.79375,34.32631579
2021_09_08,2021,9,8,6.294230769,0,0,0,NA,NA,NA,10.69411765,41.26842105
2021_09_09,2021,9,9,0.057692308,0,0,0,NA,NA,NA,8.9,28.08421053
2021_09_10,2021,9,10,22.90576923,0,0,0,NA,NA,NA,8.9,39.9
2021_09_11,2021,9,11,0.034615385,0,0,0,NA,NA,NA,8.429411765,29.6
2021_09_12,2021,9,12,0.346153846,0,0,0,NA,NA,NA,7.735294118,30.43333333
2021_09_13,2021,9,13,2.861538462,0,0,0,NA,NA,NA,7.482352941,33.9
2021_09_14,2021,9,14,0.205769231,0,0,0,NA,NA,NA,7.088235294,22.05789474
2021_09_15,2021,9,15,0,0,0,0,NA,NA,NA,9.258823529,32.46842105
2021_09_16,2021,9,16,0.815384615,0,0,0,NA,NA,NA,9.570588235,37.16315789
2021_09_17,2021,9,17,0.134615385,0,0,0,NA,NA,NA,9.647058824,30.97894737
2021_09_18,2021,9,18,0.030769231,0,0,0,NA,NA,NA,8.6,31.28888889
2021_09_19,2021,9,19,25.59230769,0,0,0,NA,NA,NA,7.452941176,38.22941176
2021_09_20,2021,9,20,1.461538462,0,0,0,NA,NA,NA,8.805882353,30.88888889
2021_09_21,2021,9,21,7.180769231,0,0,0,NA,NA,NA,8.329411765,34.23157895
2021_09_22,2021,9,22,6.442307692,0,0,0,NA,NA,NA,8.429411765,35.11052632
2021_09_23,2021,9,23,4.088461538,0,0,0,NA,NA,NA,8.688235294,36.75789474
2021_09_24,2021,9,24,3.980769231,0,0,0,NA,NA,NA,7.511764706,30.24210526
2021_09_25,2021,9,25,1.892307692,0,0,0,NA,NA,NA,7.205882353,31.13333333
2021_09_26,2021,9,26,9.773076923,0,0,0,NA,NA,NA,8.711764706,36.02222222
2021_09_27,2021,9,27,14.65576923,0,0,0,NA,NA,NA,7,33.04444444
2021_09_28,2021,9,28,11.15384615,0,0,0,NA,NA,NA,6.358823529,27.88947368
2021_09_29,2021,9,29,1.838461538,0,0,0,NA,NA,NA,6.988235294,27.46315789
2021_09_30,2021,9,30,24.37692308,0,0,0,NA,NA,NA,9.388235294,38.22631579
2021_10_01,2021,10,1,32.64615385,0,0,0,NA,NA,NA,9.4875,50.97222222
2021_10_02,2021,10,2,2.478846154,0,0,0,NA,NA,NA,6.9875,30.32352941
2021_10_03,2021,10,3,0.201923077,0,0,0,NA,NA,NA,6.73125,24.92352941
2021_10_04,2021,10,4,0,0,0,0,NA,NA,NA,6.964705882,24.31578947
2021_10_05,2021,10,5,2.576923077,0,0,0,NA,NA,NA,7.835294118,49.65789474
2021_10_06,2021,10,6,0.1,0,0,0,NA,NA,NA,9.676470588,35.15789474
2021_10_07,2021,10,7,0.492307692,0,0,0,NA,NA,NA,10.06470588,35.87894737
2021_10_08,2021,10,8,0,0,0,0,NA,NA,NA,9.005882353,27.88947368
2021_10_09,2021,10,9,0,0,0,0,NA,NA,NA,9.805882353,32.03888889
2021_10_10,2021,10,10,10.61538462,0,0,0,NA,NA,NA,7.911764706,41.06666667
2021_10_11,2021,10,11,0.021153846,0,0,0,NA,NA,NA,9.017647059,30.29473684
2021_10_12,2021,10,12,0.196153846,0,0,0,NA,NA,NA,7.782352941,28.09473684
2021_10_13,2021,10,13,1.417307692,0,0,0,NA,NA,NA,8.588235294,29.56842105
2021_10_14,2021,10,14,0,0,0,0,NA,NA,NA,10.52352941,32.36842105
2021_10_15,2021,10,15,0.753846154,0,0,0,NA,NA,NA,8.870588235,39.08947368
2021_10_16,2021,10,16,0.119230769,0,0,0,NA,NA,NA,8.441176471,28.82777778
2021_10_17,2021,10,17,11.62115385,0,0,0,NA,NA,NA,6.641176471,35.04444444
2021_10_18,2021,10,18,5.657692308,0,0,0,NA,NA,NA,6.129411765,26.08947368
2021_10_19,2021,10,19,0.326923077,0,0,0,NA,NA,NA,7.405882353,29.17894737
2021_10_20,2021,10,20,20.92115385,0,0,0,NA,NA,NA,8.064705882,39.73684211
2021_10_21,2021,10,21,2.573076923,0,0,0,NA,NA,NA,7.982352941,32.5
2021_10_22,2021,10,22,0.311538462,0,0,0,NA,NA,NA,7.382352941,31.14210526
2021_10_23,2021,10,23,5.853846154,0,0,0,NA,NA,NA,6.323529412,28.15
2021_10_24,2021,10,24,0.684615385,0,0,0,NA,NA,NA,7.011764706,29.77777778
2021_10_25,2021,10,25,4.676923077,0,0,0,NA,NA,NA,7.217647059,36.07368421
2021_10_26,2021,10,26,2.661538462,0,0,0,NA,NA,NA,7.105882353,27.23157895
2021_10_27,2021,10,27,8.111538462,0,0,0,NA,NA,NA,8.323529412,35.08947368
2021_10_28,2021,10,28,11.07884615,0,0,0,NA,NA,NA,7.258823529,39.88947368
2021_10_29,2021,10,29,0,0,0,0,NA,NA,NA,8.552941176,29.72105263
2021_10_30,2021,10,30,2.221153846,0,0,0,NA,NA,NA,7.788235294,31.95
2021_10_31,2021,10,31,16.45576923,0,0,0,NA,NA,NA,6.470588235,33.54444444
2021_11_01,2021,11,1,14.08846154,0,0,0,NA,NA,NA,6.370588235,32.20526316
2021_11_02,2021,11,2,31.92692308,0,0,0,NA,NA,NA,7.347058824,37.9
2021_11_03,2021,11,3,6.134615385,0,0,0,NA,NA,NA,6.794117647,27.93888889
2021_11_04,2021,11,4,10.40769231,0,0,0,NA,NA,NA,7.358823529,30.45
2021_11_05,2021,11,5,9.423076923,0,0,0,NA,NA,NA,6.764705882,31.15555556
2021_11_06,2021,11,6,2.865384615,0,0,0,NA,NA,NA,6.152941176,23.41666667
2021_11_07,2021,11,7,11.13653846,0,0,0,NA,NA,NA,6.576470588,29.37222222
2021_11_08,2021,11,8,0.861538462,0,0,0,NA,NA,NA,6.129411765,22.02222222
2021_11_09,2021,11,9,28.70769231,0,0,0,NA,NA,NA,7.405882353,41.11111111
2021_11_10,2021,11,10,18.68846154,0,0,0,NA,NA,NA,9,41.38333333
2021_11_11,2021,11,11,0.675,0,0,0,NA,NA,NA,10.4625,36.54117647
2021_11_12,2021,11,12,4.467307692,0,0,0,NA,NA,NA,9.4,45.24444444
2021_11_13,2021,11,13,6.694230769,0,0,0,NA,NA,NA,7.982352941,41.57777778
2021_11_14,2021,11,14,0.236538462,0,0,0,NA,NA,NA,7.064705882,25.81666667
2021_11_15,2021,11,15,1.130769231,0,0,0,NA,NA,NA,7.064705882,27.43333333
2021_11_16,2021,11,16,0.738461538,0,0,0,NA,NA,NA,7.335294118,25.76111111
2021_11_17,2021,11,17,7.998076923,0,0,0,NA,NA,NA,7.464705882,35.20555556
2021_11_18,2021,11,18,30.07307692,0,0,0,NA,NA,NA,6.894117647,38.31111111
2021_11_19,2021,11,19,0.188461538,0,0,0,NA,NA,NA,7.423529412,28.05
2021_11_20,2021,11,20,5.680769231,0,0,0,NA,NA,NA,6.335294118,34.99444444
2021_11_21,2021,11,21,5.492307692,0,0,0,NA,NA,NA,6.735294118,31.10555556
2021_11_22,2021,11,22,5.711538462,0,0,0,NA,NA,NA,7.323529412,31.05555556
2021_11_23,2021,11,23,17.52307692,0,0,0,NA,NA,NA,6.323529412,29.57222222
2021_11_24,2021,11,24,9.888461538,0,0,0,NA,NA,NA,5.588235294,26.95555556
2021_11_25,2021,11,25,0.103846154,0,0,0,NA,NA,NA,6.875,23.27647059
2021_11_26,2021,11,26,0,0,0,0,NA,NA,NA,9.176470588,34.28888889
2021_11_27,2021,11,27,16.80769231,0,0,0,NA,NA,NA,7.994117647,34.41666667
2021_11_28,2021,11,28,0.038461538,0,0,0,NA,NA,NA,7.494117647,26.63888889
2021_11_29,2021,11,29,0.057692308,0,0,0,NA,NA,NA,9.988235294,37.11666667
2021_11_30,2021,11,30,0.657692308,0,0,0,NA,NA,NA,7.782352941,31.32222222
2021_12_01,2021,12,1,0.003921569,0,0,0,NA,NA,NA,8.076470588,29.16666667
2021_12_02,2021,12,2,6.733333333,0,0,0,NA,NA,NA,8.188235294,40.53888889
2021_12_03,2021,12,3,0.037254902,0,0,0,NA,NA,NA,9.776470588,36.79444444
2021_12_04,2021,12,4,0.003921569,0,0,0,NA,NA,NA,11.45882353,40.43888889
2021_12_05,2021,12,5,0,0,0,0,NA,NA,NA,11.44117647,36.49444444
2021_12_06,2021,12,6,0,0,0,0,NA,NA,NA,11.42941176,33.93888889
2021_12_07,2021,12,7,0.058823529,0,0,0,NA,NA,NA,13.56470588,42.57777778
2021_12_08,2021,12,8,0.011764706,0,0,0,NA,NA,NA,13.6,42.71666667
2021_12_09,2021,12,9,2.619607843,0,0,0,NA,NA,NA,11.88823529,38.41111111
2021_12_10,2021,12,10,24.85098039,0,0,0,NA,NA,NA,10.01176471,38.33888889
2021_12_11,2021,12,11,12.27058824,0,0,0,NA,NA,NA,8.494117647,36.47222222
2021_12_12,2021,12,12,0.039215686,0,0,0,NA,NA,NA,10.07647059,32.66111111
2021_12_13,2021,12,13,0.003921569,0,0,0,NA,NA,NA,10.92352941,46.25
2021_12_14,2021,12,14,0.71372549,0,0,0,NA,NA,NA,11.29411765,38.79444444
2021_12_15,2021,12,15,1.082352941,0,0,0,NA,NA,NA,9.688235294,36.89444444
2021_12_16,2021,12,16,0.750980392,0,0,0,NA,NA,NA,9.970588235,35.27777778
2021_12_17,2021,12,17,17.65490196,0,0,0,NA,NA,NA,10.3,45.02777778
2021_12_18,2021,12,18,15.01960784,0,0,0,NA,NA,NA,7.682352941,33.02222222
2021_12_19,2021,12,19,15.07058824,0,0,0,NA,NA,NA,9.005882353,34.61111111
2021_12_20,2021,12,20,0,0,0,0,NA,NA,NA,8.588235294,26.23888889
2021_12_21,2021,12,21,0.192156863,0,0,0,NA,NA,NA,9.252941176,28.73333333
2021_12_22,2021,12,22,0.180392157,0,0,0,NA,NA,NA,8.29375,27.52777778
2021_12_23,2021,12,23,1.062745098,0,0,0,NA,NA,NA,6.2125,22.00555556
2021_12_24,2021,12,24,8.480392157,0,0,0,NA,NA,NA,7.42,29.56470588
2021_12_25,2021,12,25,9.22745098,0,0,0,NA,NA,NA,10,36.47058824
2021_12_26,2021,12,26,4.341176471,0,0,0,NA,NA,NA,10.28666667,35.6
2021_12_27,2021,12,27,3.149019608,0,0,0,NA,NA,NA,10.82,33.99411765
2021_12_28,2021,12,28,0.007843137,0,0,0,NA,NA,NA,11.50625,35.65555556
2021_12_29,2021,12,29,2.980392157,0,0,0,NA,NA,NA,9.0375,34.21666667
2021_12_30,2021,12,30,12.27843137,0,0,0,NA,NA,NA,7.713333333,29.20588235
2021_12_31,2021,12,31,31.90980392,0,0,0,NA,NA,NA,7.976923077,33.35625
